Node Type,Node,Node Interface,Peer Type,Peer Node,Peer Interface,Node Interface Enabled
l2leaf,C160064-037B356A,Ethernet52,server,SVR_37D10_08_02,25G_2,True
l2leaf,C160064-037B356A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet8/7/1,True
l2leaf,C160064-037B356A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet8/7/1,True
l2leaf,C160064-037B357A,Ethernet1,server,CNV_37D09_01,LAN,True
l2leaf,C160064-037B357A,Ethernet2,server,CNV_37D09_02,LAN,True
l2leaf,C160064-037B357A,Ethernet3,server,CNV_37D09_03,LAN,True
l2leaf,C160064-037B357A,Ethernet4,server,CNV_37D09_04,LAN,True
l2leaf,C160064-037B357A,Ethernet5,server,CNV_37D09_05,LAN,True
l2leaf,C160064-037B357A,Ethernet6,server,CNV_37D09_06,LAN,True
l2leaf,C160064-037B357A,Ethernet7,server,CNV_37D09_07,LAN,True
l2leaf,C160064-037B357A,Ethernet8,server,CNV_37D09_08,LAN,True
l2leaf,C160064-037B357A,Ethernet9,server,CNV_37D09_09,LAN,True
l2leaf,C160064-037B357A,Ethernet10,server,CNV_37D09_10,LAN,True
l2leaf,C160064-037B357A,Ethernet11,server,CNV_37D09_11,LAN,True
l2leaf,C160064-037B357A,Ethernet12,server,CNV_37D09_12,LAN,True
l2leaf,C160064-037B357A,Ethernet13,server,CNV_37D09_13,LAN,True
l2leaf,C160064-037B357A,Ethernet14,server,CNV_37D09_14,LAN,True
l2leaf,C160064-037B357A,Ethernet15,server,CNV_37D09_15,LAN,True
l2leaf,C160064-037B357A,Ethernet16,server,CNV_37D09_16,LAN,True
l2leaf,C160064-037B357A,Ethernet17,server,CNV_37D09_17,LAN,True
l2leaf,C160064-037B357A,Ethernet18,server,CNV_37D09_18,LAN,True
l2leaf,C160064-037B357A,Ethernet19,server,CNV_37D09_19,LAN,True
l2leaf,C160064-037B357A,Ethernet20,server,CNV_37D09_20,LAN,True
l2leaf,C160064-037B357A,Ethernet21,server,CNV_37D09_21,LAN,True
l2leaf,C160064-037B357A,Ethernet22,server,CNV_37D09_22,LAN,True
l2leaf,C160064-037B357A,Ethernet23,server,CNV_37D09_23,LAN,True
l2leaf,C160064-037B357A,Ethernet24,server,CNV_37D09_24,LAN,True
l2leaf,C160064-037B357A,Ethernet25,server,CNV_37D09_25,LAN,True
l2leaf,C160064-037B357A,Ethernet26,server,CNV_37D09_26,LAN,True
l2leaf,C160064-037B357A,Ethernet27,server,CNV_37D09_27,LAN,True
l2leaf,C160064-037B357A,Ethernet28,server,CNV_37D09_28,LAN,True
l2leaf,C160064-037B357A,Ethernet31,server,CTLR_37D09_01,SFP3,True
l2leaf,C160064-037B357A,Ethernet32,server,CTLR_37D09_02,SFP3,True
l2leaf,C160064-037B357A,Ethernet33,server,CTLR_37D09_03,SFP3,True
l2leaf,C160064-037B357A,Ethernet34,server,CTLR_37D09_04,SFP3,True
l2leaf,C160064-037B357A,Ethernet35,server,CTLR_37D09_05,SFP3,True
l2leaf,C160064-037B357A,Ethernet36,server,CTLR_37D09_06,SFP3,True
l2leaf,C160064-037B357A,Ethernet37,server,CTLR_37D09_07,SFP3,True
l2leaf,C160064-037B357A,Ethernet49,server,SVR_37D10_09_02,25G_1,True
l2leaf,C160064-037B357A,Ethernet50,server,SVR_37D10_10_02,25G_1,True
l2leaf,C160064-037B357A,Ethernet51,server,SVR_37D10_09_02,25G_2,True
l2leaf,C160064-037B357A,Ethernet52,server,SVR_37D10_10_02,25G_2,True
l2leaf,C160064-037B357A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet9/7/1,True
l2leaf,C160064-037B357A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet9/7/1,True
l2leaf,C160064-037B358A,Ethernet1,server,SVR_37D10_01,IPMI,True
l2leaf,C160064-037B358A,Ethernet2,server,SVR_37D10_02,IPMI,True
l2leaf,C160064-037B358A,Ethernet3,server,SVR_37D10_03,IPMI,True
l2leaf,C160064-037B358A,Ethernet4,server,SVR_37D10_04,IPMI,True
l2leaf,C160064-037B358A,Ethernet5,server,SVR_37D10_05,IPMI,True
l2leaf,C160064-037B358A,Ethernet6,server,SVR_37D10_06,IPMI,True
l2leaf,C160064-037B358A,Ethernet7,server,SVR_37D10_07,IPMI,True
l2leaf,C160064-037B358A,Ethernet8,server,SVR_37D10_08,IPMI,True
l2leaf,C160064-037B358A,Ethernet9,server,SVR_37D10_09,IPMI,True
l2leaf,C160064-037B358A,Ethernet10,server,SVR_37D10_10,IPMI,True
l2leaf,C160064-037B358A,Ethernet11,server,SVR_37D11_01,IPMI,True
l2leaf,C160064-037B358A,Ethernet12,server,SVR_37D11_02,IPMI,True
l2leaf,C160064-037B358A,Ethernet13,server,SVR_37D11_03,IPMI,True
l2leaf,C160064-037B358A,Ethernet14,server,SVR_37D11_04,IPMI,True
l2leaf,C160064-037B358A,Ethernet15,server,SVR_37D11_05,IPMI,True
l2leaf,C160064-037B358A,Ethernet16,server,SVR_37D11_06,IPMI,True
l2leaf,C160064-037B358A,Ethernet17,server,SVR_37D11_07,IPMI,True
l2leaf,C160064-037B358A,Ethernet18,server,SVR_37D12_04,IPMI,True
l2leaf,C160064-037B358A,Ethernet21,server,SVR_37D10_11,ETH2,True
l2leaf,C160064-037B358A,Ethernet22,server,SVR_37D11_09,ETH2,True
l2leaf,C160064-037B358A,Ethernet35,server,CIM_37D10_01,LINK,True
l2leaf,C160064-037B358A,Ethernet36,server,CIM_37D10_02,LINK,True
l2leaf,C160064-037B358A,Ethernet37,server,CIM_37D10_03,LINK,True
l2leaf,C160064-037B358A,Ethernet38,server,CIM_37D10_04,LINK,True
l2leaf,C160064-037B358A,Ethernet39,server,CIM_37D10_05,LINK,True
l2leaf,C160064-037B358A,Ethernet40,server,CIM_37D10_06,LINK,True
l2leaf,C160064-037B358A,Ethernet41,server,CIM_37D10_07,LINK,True
l2leaf,C160064-037B358A,Ethernet42,server,CIM_37D10_08,LINK,True
l2leaf,C160064-037B358A,Ethernet43,server,CIM_37D10_09,LINK,True
l2leaf,C160064-037B358A,Ethernet44,server,CIM_37D10_10,LINK,True
l2leaf,C160064-037B358A,Ethernet45,server,CIM_37D10_11,LINK,True
l2leaf,C160064-037B358A,Ethernet46,server,CIM_37D10_12,LINK,True
l2leaf,C160064-037B358A,Ethernet49,server,SVR_37D11_01_02,25G_1,True
l2leaf,C160064-037B358A,Ethernet50,server,SVR_37D11_02_02,25G_1,True
l2leaf,C160064-037B358A,Ethernet51,server,SVR_37D11_01_02,25G_2,True
l2leaf,C160064-037B358A,Ethernet52,server,SVR_37D11_02_02,25G_2,True
l2leaf,C160064-037B358A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet10/7/1,True
l2leaf,C160064-037B358A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet10/7/1,True
l2leaf,C160064-037B359A,Ethernet1,server,KVMTX_37D09_01,SFP3,True
l2leaf,C160064-037B359A,Ethernet2,server,KVMTX_37D09_02,SFP3,True
l2leaf,C160064-037B359A,Ethernet3,server,KVMTX_37D09_03,SFP3,True
l2leaf,C160064-037B359A,Ethernet4,server,KVMTX_37D09_04,SFP3,True
l2leaf,C160064-037B359A,Ethernet5,server,KVMTX_37D09_05,SFP3,True
l2leaf,C160064-037B359A,Ethernet6,server,KVMTX_37D09_06,SFP3,True
l2leaf,C160064-037B359A,Ethernet7,server,KVMTX_37D09_07,SFP3,True
l2leaf,C160064-037B359A,Ethernet8,server,KVMTX_37D09_08,SFP3,True
l2leaf,C160064-037B359A,Ethernet9,server,KVMTX_37D09_09,SFP3,True
l2leaf,C160064-037B359A,Ethernet10,server,KVMTX_37D09_10,SFP3,True
l2leaf,C160064-037B359A,Ethernet11,server,KVMTX_37D09_11,SFP3,True
l2leaf,C160064-037B359A,Ethernet12,server,KVMTX_37D09_12,SFP3,True
l2leaf,C160064-037B359A,Ethernet13,server,KVMTX_37D09_13,SFP3,True
l2leaf,C160064-037B359A,Ethernet14,server,KVMTX_37D09_14,SFP3,True
l2leaf,C160064-037B359A,Ethernet18,server,CIM_37D11_01,LINK,True
l2leaf,C160064-037B359A,Ethernet19,server,CIM_37D11_02,LINK,True
l2leaf,C160064-037B359A,Ethernet20,server,CIM_37D11_03,LINK,True
l2leaf,C160064-037B359A,Ethernet21,server,CIM_37D11_04,LINK,True
l2leaf,C160064-037B359A,Ethernet22,server,CIM_37D11_05,LINK,True
l2leaf,C160064-037B359A,Ethernet23,server,CIM_37D11_06,LINK,True
l2leaf,C160064-037B359A,Ethernet24,server,CIM_37D11_07,LINK,True
l2leaf,C160064-037B359A,Ethernet29,server,CIM_37D11_08,LINK,True
l2leaf,C160064-037B359A,Ethernet30,server,CIM_37D11_09,LINK,True
l2leaf,C160064-037B359A,Ethernet31,server,CIM_37D11_10,LINK,True
l2leaf,C160064-037B359A,Ethernet32,server,CIM_37D11_11,LINK,True
l2leaf,C160064-037B359A,Ethernet33,server,CIM_37D12_01,LINK,True
l2leaf,C160064-037B359A,Ethernet34,server,CIM_37D12_02,LINK,True
l2leaf,C160064-037B359A,Ethernet35,server,CIM_37D12_03,LINK,True
l2leaf,C160064-037B359A,Ethernet36,server,CIM_37D12_04,LINK,True
l2leaf,C160064-037B359A,Ethernet37,server,CIM_37D12_05,LINK,True
l2leaf,C160064-037B359A,Ethernet44,server,SVR_37D11_08,ETH2,True
l2leaf,C160064-037B359A,Ethernet49,server,SVR_37D11_03_02,25G_1,True
l2leaf,C160064-037B359A,Ethernet50,server,SVR_37D11_04_02,25G_1,True
l2leaf,C160064-037B359A,Ethernet51,server,SVR_37D11_03_02,25G_2,True
l2leaf,C160064-037B359A,Ethernet52,server,SVR_37D11_04_02,25G_2,True
l2leaf,C160064-037B359A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet3/8/1,True
l2leaf,C160064-037B359A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet3/8/1,True
l2leaf,C160064-037B360A,Ethernet1,server,SVR_37D10_01_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet2,server,SVR_37D10_02_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet3,server,SVR_37D10_03_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet4,server,SVR_37D10_04_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet5,server,SVR_37D10_05_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet6,server,SVR_37D10_06_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet7,server,SVR_37D10_07_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet8,server,SVR_37D10_08_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet9,server,SVR_37D10_09_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet10,server,SVR_37D10_10_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet11,server,SVR_37D11_01_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet12,server,SVR_37D11_02_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet13,server,SVR_37D11_03_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet14,server,SVR_37D11_04_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet15,server,SVR_37D11_05_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet16,server,SVR_37D11_06_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet17,server,SVR_37D11_07_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet18,server,SVR_37D12_04_03,10G_1,True
l2leaf,C160064-037B360A,Ethernet23,server,SVR_37D10_01_01,1G,True
l2leaf,C160064-037B360A,Ethernet24,server,SVR_37D10_02_01,1G,True
l2leaf,C160064-037B360A,Ethernet25,server,SVR_37D10_03_01,1G,True
l2leaf,C160064-037B360A,Ethernet26,server,SVR_37D10_04_01,1G,True
l2leaf,C160064-037B360A,Ethernet27,server,SVR_37D10_05_01,1G,True
l2leaf,C160064-037B360A,Ethernet28,server,SVR_37D10_06_01,1G,True
l2leaf,C160064-037B360A,Ethernet29,server,SVR_37D10_07_01,1G,True
l2leaf,C160064-037B360A,Ethernet30,server,SVR_37D10_08_01,1G,True
l2leaf,C160064-037B360A,Ethernet31,server,SVR_37D10_09_01,1G,True
l2leaf,C160064-037B360A,Ethernet32,server,SVR_37D10_10_01,1G,True
l2leaf,C160064-037B360A,Ethernet33,server,SVR_37D11_01_01,1G,True
l2leaf,C160064-037B360A,Ethernet34,server,SVR_37D11_02_01,1G,True
l2leaf,C160064-037B360A,Ethernet35,server,SVR_37D11_03_01,1G,True
l2leaf,C160064-037B360A,Ethernet36,server,SVR_37D11_04_01,1G,True
l2leaf,C160064-037B360A,Ethernet37,server,SVR_37D11_05_01,1G,True
l2leaf,C160064-037B360A,Ethernet38,server,SVR_37D11_06_01,1G,True
l2leaf,C160064-037B360A,Ethernet39,server,SVR_37D11_07_01,1G,True
l2leaf,C160064-037B360A,Ethernet40,server,SVR_37D12_04_01,1G,True
l2leaf,C160064-037B360A,Ethernet49,server,SVR_37D11_05_02,25G_1,True
l2leaf,C160064-037B360A,Ethernet50,server,SVR_37D11_06_02,25G_1,True
l2leaf,C160064-037B360A,Ethernet51,server,SVR_37D11_05_02,25G_2,True
l2leaf,C160064-037B360A,Ethernet52,server,SVR_37D11_06_02,25G_2,True
l2leaf,C160064-037B360A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet4/8/1,True
l2leaf,C160064-037B360A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet4/8/1,True
l2leaf,C160064-037B361A,Ethernet1,server,SVR_37D10_01_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet2,server,SVR_37D10_02_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet3,server,SVR_37D10_03_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet4,server,SVR_37D10_04_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet5,server,SVR_37D10_05_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet6,server,SVR_37D10_06_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet7,server,SVR_37D10_07_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet8,server,SVR_37D10_08_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet9,server,SVR_37D10_09_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet10,server,SVR_37D10_10_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet11,server,SVR_37D11_01_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet12,server,SVR_37D11_02_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet13,server,SVR_37D11_03_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet14,server,SVR_37D11_04_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet15,server,SVR_37D11_05_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet16,server,SVR_37D11_06_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet17,server,SVR_37D11_07_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet18,server,SVR_37D12_04_03,10G_2,True
l2leaf,C160064-037B361A,Ethernet22,server,CODEC_37D10_01,CTRL,True
l2leaf,C160064-037B361A,Ethernet24,server,CODEC_37D11_01,CTRL,True
l2leaf,C160064-037B361A,Ethernet26,server,CODEC_37D11_02,CTRL,True
l2leaf,C160064-037B361A,Ethernet33,server,SVR_37D12_01,MGMT,True
l2leaf,C160064-037B361A,Ethernet34,server,SVR_37D12_02,MGMT,True
l2leaf,C160064-037B361A,Ethernet35,server,SVR_37D12_03,MGMT,True
l2leaf,C160064-037B361A,Ethernet38,server,CODEC_37D10_01,MEDIA,True
l2leaf,C160064-037B361A,Ethernet39,server,CODEC_37D11_01,MEDIA,True
l2leaf,C160064-037B361A,Ethernet40,server,CODEC_37D11_02,MEDIA,True
l2leaf,C160064-037B361A,Ethernet41,server,SVR_37D12_05,ENET,True
l2leaf,C160064-037B361A,Ethernet49,server,SVR_37D11_07_02,25G_1,True
l2leaf,C160064-037B361A,Ethernet50,server,SVR_37D12_04_02,25G_1,True
l2leaf,C160064-037B361A,Ethernet51,server,SVR_37D11_07_02,25G_2,True
l2leaf,C160064-037B361A,Ethernet52,server,SVR_37D12_04_02,25G_2,True
l2leaf,C160064-037B361A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet5/8/1,True
l2leaf,C160064-037B361A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet5/8/1,True
l2leaf,C160064-037B362A,Ethernet1,server,IF_37D05_01,ETH_1,True
l2leaf,C160064-037B362A,Ethernet2,server,IF_37D05_02,ETH_1,True
l2leaf,C160064-037B362A,Ethernet4,server,IF_37D05_03,ETH,True
l2leaf,C160064-037B362A,Ethernet5,server,IF_37D05_03,ETH,True
l2leaf,C160064-037B362A,Ethernet6,server,VOIP_37D05_01,LAN1,True
l2leaf,C160064-037B362A,Ethernet11,server,PROC_37D01_01,AUX,True
l2leaf,C160064-037B362A,Ethernet12,server,SVR_37D01_01,AUX_B,True
l2leaf,C160064-037B362A,Ethernet13,server,RTR_37D05_01_14,ETH1,True
l2leaf,C160064-037B362A,Ethernet14,server,RTR_37D05_01_14,ETH2,True
l2leaf,C160064-037B362A,Ethernet15,server,PROC_37D01_01,LANA,True
l2leaf,C160064-037B362A,Ethernet16,server,SVR_37D01_01,LANA,True
l2leaf,C160064-037B362A,Ethernet21,server,SVR_37D05_01,iDRAC,True
l2leaf,C160064-037B362A,Ethernet22,server,SVR_37D05_02,iDRAC,True
l2leaf,C160064-037B362A,Ethernet23,server,SVR_37D05_03,iDRAC,True
l2leaf,C160064-037B362A,Ethernet24,server,SVR_37D05_04,iDRAC,True
l2leaf,C160064-037B362A,Ethernet25,server,SVR_37D05_05,iDRAC,True
l2leaf,C160064-037B362A,Ethernet26,server,SVR_37D05_06,iDRAC,True
l2leaf,C160064-037B362A,Ethernet32,server,SVR_37D05_01,Eth,True
l2leaf,C160064-037B362A,Ethernet33,server,SVR_37D05_02,Eth,True
l2leaf,C160064-037B362A,Ethernet34,server,SVR_37D05_03,Eth,True
l2leaf,C160064-037B362A,Ethernet35,server,SVR_37D05_04,Eth,True
l2leaf,C160064-037B362A,Ethernet36,server,SVR_37D05_05,Eth,True
l2leaf,C160064-037B362A,Ethernet37,server,SVR_37D05_06,Eth,True
l2leaf,C160064-037B362A,Ethernet43,server,RTR_37D05_01_14,Pri,True
l2leaf,C160064-037B362A,Ethernet44,server,TX_37D04_01,ENET,True
l2leaf,C160064-037B362A,Ethernet45,server,TX_37D04_02,ENET,True
l2leaf,C160064-037B362A,Ethernet46,server,TX_37D04_03,ENET,True
l2leaf,C160064-037B362A,Ethernet47,server,TX_37D04_04,ENET,True
l2leaf,C160064-037B362A,Ethernet49,server,SVR_37D10_03_02,25G_1,True
l2leaf,C160064-037B362A,Ethernet50,server,SVR_37D10_04_02,25G_1,True
l2leaf,C160064-037B362A,Ethernet51,server,SVR_37D10_03_02,25G_2,True
l2leaf,C160064-037B362A,Ethernet52,server,SVR_37D10_04_02,25G_2,True
l2leaf,C160064-037B362A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet6/7/1,True
l2leaf,C160064-037B362A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet6/7/1,True
l2leaf,C160064-037B369A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet6/13/1,True
l2leaf,C160064-037B369A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet6/13/1,True
l2leaf,C160064-037B372A,Ethernet1,server,SVR_37B01_01_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet2,server,SVR_37B01_02_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet3,server,SVR_37B01_03_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet4,server,SVR_37B01_04_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet5,server,SVR_37B01_05_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet6,server,SVR_37B02_06_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet7,server,SVR_37B02_07_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet8,server,SVR_37B02_08_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet9,server,SVR_37B02_09_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet10,server,SVR_37B02_10_03,NIC2,True
l2leaf,C160064-037B372A,Ethernet11,server,SVR_37B02_06_03,NIC1,True
l2leaf,C160064-037B372A,Ethernet12,server,SVR_37B02_07_03,NIC1,True
l2leaf,C160064-037B372A,Ethernet13,server,SVR_37B02_08_03,NIC1,True
l2leaf,C160064-037B372A,Ethernet14,server,SVR_37B02_09_03,NIC1,True
l2leaf,C160064-037B372A,Ethernet15,server,SVR_37B02_10_03,NIC1,True
l2leaf,C160064-037B372A,Ethernet16,server,SVR_37B01_01,iDRAC,True
l2leaf,C160064-037B372A,Ethernet17,server,SVR_37B01_02,iDRAC,True
l2leaf,C160064-037B372A,Ethernet18,server,SVR_37B01_03,iDRAC,True
l2leaf,C160064-037B372A,Ethernet19,server,SVR_37B01_04,iDRAC,True
l2leaf,C160064-037B372A,Ethernet20,server,SVR_37B01_05,iDRAC,True
l2leaf,C160064-037B372A,Ethernet22,server,SVR_37B04_04,NIC2,True
l2leaf,C160064-037B372A,Ethernet25,server,KVMRX_37B01_01,SFP_3,True
l2leaf,C160064-037B372A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet5/2/1,True
l2leaf,C160064-037B372A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet5/2/1,True
l2leaf,C160064-040B301A,Ethernet1,server,US_NY_New_York_270P_Flr_40_40AAT039_DSP_01,0,True
l2leaf,C160064-040B301A,Ethernet2,server,US_NY_New_York_270P_Flr_40_40AAT039_AMP_01,0,True
l2leaf,C160064-040B301A,Ethernet3,server,US_NY_New_York_270P_Flr_40_40ACU017_BTP_01,0,True
l2leaf,C160064-040B301A,Ethernet4,server,US_NY_New_York_270P_Flr_40_40ACU017_VCP_01,0,True
l2leaf,C160064-040B301A,Ethernet5,server,US_NY_New_York_270P_Flr_40_40ACU011_BTP_01,0,True
l2leaf,C160064-040B301A,Ethernet6,server,US_NY_New_York_270P_Flr_40_40ACU011_VCP_01,0,True
l2leaf,C160064-040B301A,Ethernet8,server,40WC114_SPK_M,RJ45,True
l2leaf,C160064-040B301A,Ethernet9,server,40WC116_SPK_M,RJ45,True
l2leaf,C160064-040B301A,Ethernet10,server,40WC119_SPK_M,RJ45,True
l2leaf,C160064-040B301A,Ethernet11,server,40A_APROC_A,RJ45,True
l2leaf,C160064-040B301A,Ethernet21,server,40A_APROC_A,RJ45,True
l2leaf,C160064-040B301A,Ethernet48,server,US_NY_New_York_270P_Flr_40_40AAT039_PDU_01,0,True
l2leaf,C160064-040B301A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet5/13/1,True
l2leaf,C160064-040B301A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet5/13/1,True
l2leaf,C160064-041B301A,Ethernet1,server,US_NY_New_York_270P_Flr_41_41AAT039_DSP_01,0,True
l2leaf,C160064-041B301A,Ethernet2,server,US_NY_New_York_270P_Flr_41_41AAT039_AMP_01,0,True
l2leaf,C160064-041B301A,Ethernet3,server,US_NY_New_York_270P_Flr_41_41ACU015_BTP_01,0,True
l2leaf,C160064-041B301A,Ethernet4,server,US_NY_New_York_270P_Flr_41_41ACU015_VCP_01,0,True
l2leaf,C160064-041B301A,Ethernet5,server,US_NY_New_York_270P_Flr_41_41ACU015_TSC_01,0,True
l2leaf,C160064-041B301A,Ethernet8,server,41WC114_SPK_M,RJ45,True
l2leaf,C160064-041B301A,Ethernet9,server,41WC116_SPK_M,RJ45,True
l2leaf,C160064-041B301A,Ethernet10,server,41WC119_SPK_M,RJ45,True
l2leaf,C160064-041B301A,Ethernet11,server,41A_APROC_A,RJ45,True
l2leaf,C160064-041B301A,Ethernet21,server,41A_APROC_A,RJ45,True
l2leaf,C160064-041B301A,Ethernet48,server,US_NY_New_York_270P_Flr_41_41AAT039_PDU_01,0,True
l2leaf,C160064-041B301A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet4/13/1,True
l2leaf,C160064-041B301A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet4/13/1,True
l2leaf,C160064-042B301A,Ethernet1,server,US_NY_New_York_270P_Flr_42_42AAT039_DSP_01,0,True
l2leaf,C160064-042B301A,Ethernet2,server,US_NY_New_York_270P_Flr_42_42AAT039_AMP_01,0,True
l2leaf,C160064-042B301A,Ethernet3,server,US_NY_New_York_270P_Flr_42_42ACU017_BTP_01,0,True
l2leaf,C160064-042B301A,Ethernet4,server,US_NY_New_York_270P_Flr_42_42ACU017_VCP_01,0,True
l2leaf,C160064-042B301A,Ethernet5,server,US_NY_New_York_270P_Flr_42_42ACU011_BTP_01,0,True
l2leaf,C160064-042B301A,Ethernet6,server,US_NY_New_York_270P_Flr_42_42ACU011_VCP_01,0,True
l2leaf,C160064-042B301A,Ethernet8,server,42WC114_SPK_M,RJ45,True
l2leaf,C160064-042B301A,Ethernet9,server,42WC116_SPK_M,RJ45,True
l2leaf,C160064-042B301A,Ethernet10,server,42WC119_SPK_M,RJ45,True
l2leaf,C160064-042B301A,Ethernet11,server,42A_APROC_A,RJ45,True
l2leaf,C160064-042B301A,Ethernet21,server,42A_APROC_A,RJ45,True
l2leaf,C160064-042B301A,Ethernet48,server,US_NY_New_York_270P_Flr_42_42AAT039_PDU_01,0,True
l2leaf,C160064-042B301A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet3/13/1,True
l2leaf,C160064-042B301A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet3/13/1,True
l2leaf,C160064-043B301A,Ethernet1,server,US_NY_New_York_270P_Flr_43_43AAT039_DSP_01,0,True
l2leaf,C160064-043B301A,Ethernet2,server,US_NY_New_York_270P_Flr_43_43AAT039_AMP_01,0,True
l2leaf,C160064-043B301A,Ethernet8,server,43WC114_SPK_M,RJ45,True
l2leaf,C160064-043B301A,Ethernet9,server,43WC116_SPK_M,RJ45,True
l2leaf,C160064-043B301A,Ethernet10,server,43WC119_SPK_M,RJ45,True
l2leaf,C160064-043B301A,Ethernet11,server,43A_APROC_A,RJ45,True
l2leaf,C160064-043B301A,Ethernet21,server,43A_APROC_A,RJ45,True
l2leaf,C160064-043B301A,Ethernet48,server,US_NY_New_York_270P_Flr_43_43AAT039_PDU_01,0,True
l2leaf,C160064-043B301A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet10/12/1,True
l2leaf,C160064-043B301A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet10/12/1,True
l2leaf,C160064-044B301A,Ethernet1,server,US_NY_New_York_270P_Flr_44_44AAT039_DSP_01,0,True
l2leaf,C160064-044B301A,Ethernet2,server,US_NY_New_York_270P_Flr_44_44AAT039_AMP_01,0,True
l2leaf,C160064-044B301A,Ethernet8,server,44WC114_SPK_M,RJ45,True
l2leaf,C160064-044B301A,Ethernet9,server,44WC116_SPK_M,RJ45,True
l2leaf,C160064-044B301A,Ethernet10,server,44WC119_SPK_M,RJ45,True
l2leaf,C160064-044B301A,Ethernet11,server,44A_APROC_A,RJ45,True
l2leaf,C160064-044B301A,Ethernet21,server,44A_APROC_A,RJ45,True
l2leaf,C160064-044B301A,Ethernet48,server,US_NY_New_York_270P_Flr_44_44AAT039_PDU_01,0,True
l2leaf,C160064-044B301A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet9/12/1,True
l2leaf,C160064-044B301A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet9/12/1,True
l2leaf,C160064-045B301A,Ethernet53/1,l3spine,C160064-037B300A,Ethernet6/12/1,True
l2leaf,C160064-045B301A,Ethernet54/1,l3spine,C160064-037B301A,Ethernet6/12/1,True
